date,hour,location,pm2_5,temperature,humidity
2025-03-20,16,New Delhi-8118,60.0,31.0,54.1
2025-03-20,17,New Delhi-8118,63.0,25.6,60.6
2025-03-20,18,New Delhi-8118,70.0,27.6,58.6
2025-03-20,19,New Delhi-8118,53.0,20.1,69.4
2025-03-20,20,New Delhi-8118,68.0,21.4,66.1
2025-03-20,21,New Delhi-8118,73.0,20.0,67.2
2025-03-20,22,New Delhi-8118,77.0,18.0,52.1
2025-03-20,23,New Delhi-8118,142.0,17.7,68.0
2025-03-21,0,New Delhi-8118,180.0,12.1,66.1
2025-03-21,1,New Delhi-8118,161.0,17.1,57.8
2025-03-21,2,New Delhi-8118,160.0,15.3,59.5
2025-03-21,3,New Delhi-8118,128.0,17.3,69.4
2025-03-21,4,New Delhi-8118,100.0,22.9,67.3
2025-03-21,5,New Delhi-8118,79.0,21.9,56.4
2025-03-21,6,New Delhi-8118,51.0,27.2,51.4
2025-03-21,7,New Delhi-8118,28.0,29.9,54.6
2025-03-21,8,New Delhi-8118,20.0,30.5,50.5
2025-03-21,9,New Delhi-8118,15.0,32.6,57.7
2025-03-21,10,New Delhi-8118,17.0,34.1,55.7
2025-03-21,11,New Delhi-8118,18.0,32.5,60.4
2025-03-21,12,New Delhi-8118,20.0,32.4,61.5
2025-03-21,13,New Delhi-8118,24.0,34.7,55.0
2025-03-21,14,New Delhi-8118,32.0,34.8,62.5
2025-03-21,15,New Delhi-8118,51.0,29.3,54.0
2025-03-21,16,New Delhi-8118,50.0,31.3,53.0
2025-03-21,17,New Delhi-8118,59.0,27.0,57.4
2025-03-21,18,New Delhi-8118,54.0,25.5,50.8
2025-03-21,19,New Delhi-8118,60.0,21.8,57.8
2025-03-21,20,New Delhi-8118,60.0,23.0,49.4
2025-03-21,21,New Delhi-8118,61.0,15.3,65.1
2025-03-21,22,New Delhi-8118,108.0,14.0,62.4
2025-03-21,23,New Delhi-8118,124.0,17.7,70.3
2025-03-22,0,New Delhi-8118,102.0,13.9,69.4
2025-03-22,1,New Delhi-8118,74.0,13.0,53.5
2025-03-22,2,New Delhi-8118,76.0,19.1,58.5
2025-03-22,3,New Delhi-8118,80.0,15.0,59.4
2025-03-22,4,New Delhi-8118,73.0,19.4,66.1
2025-03-22,5,New Delhi-8118,53.0,21.4,67.7
2025-03-22,6,New Delhi-8118,53.0,26.0,54.5
2025-03-22,7,New Delhi-8118,37.0,29.4,57.5
2025-03-22,8,New Delhi-8118,43.0,28.9,58.3
2025-03-22,9,New Delhi-8118,32.0,32.7,58.5
2025-03-22,10,New Delhi-8118,25.0,36.5,45.4
2025-03-22,11,New Delhi-8118,23.0,32.0,55.3
2025-03-22,12,New Delhi-8118,28.0,32.3,46.1
2025-03-22,13,New Delhi-8118,33.0,32.8,46.4
2025-03-22,14,New Delhi-8118,42.0,33.4,46.4
2025-03-22,15,New Delhi-8118,60.0,31.0,57.7
2025-03-22,16,New Delhi-8118,75.0,29.0,58.8
2025-03-22,17,New Delhi-8118,82.0,26.3,55.8
2025-03-22,18,New Delhi-8118,73.0,23.1,49.4
2025-03-22,19,New Delhi-8118,77.0,24.1,66.7
2025-03-22,20,New Delhi-8118,84.0,20.7,61.7
2025-03-22,21,New Delhi-8118,80.0,19.0,64.8
2025-03-22,22,New Delhi-8118,73.0,16.3,69.9
2025-03-22,23,New Delhi-8118,80.0,18.1,64.0
2025-03-23,0,New Delhi-8118,81.0,15.1,57.5
2025-03-23,1,New Delhi-8118,95.0,16.2,66.9
2025-03-23,2,New Delhi-8118,95.0,14.3,66.4
2025-03-23,3,New Delhi-8118,96.0,15.2,54.0
2025-03-23,4,New Delhi-8118,83.0,21.0,60.8
2025-03-23,5,New Delhi-8118,52.0,25.0,66.5
2025-03-23,6,New Delhi-8118,35.0,22.6,64.9
2025-03-23,7,New Delhi-8118,32.0,25.8,56.3
2025-03-23,8,New Delhi-8118,37.0,32.3,55.1
2025-03-23,9,New Delhi-8118,43.0,33.8,48.8
2025-03-23,10,New Delhi-8118,40.0,33.2,50.5
2025-03-23,11,New Delhi-8118,34.0,36.5,56.5
2025-03-23,12,New Delhi-8118,33.0,35.0,54.0
2025-03-23,13,New Delhi-8118,34.0,34.3,56.7
2025-03-23,14,New Delhi-8118,49.0,34.6,43.0
2025-03-23,15,New Delhi-8118,62.0,29.8,54.8
2025-03-23,16,New Delhi-8118,73.0,27.4,55.6
2025-03-23,17,New Delhi-8118,77.0,28.0,47.4
2025-03-23,18,New Delhi-8118,78.0,23.8,59.8
2025-03-23,19,New Delhi-8118,85.0,25.2,54.8
2025-03-23,20,New Delhi-8118,90.0,18.7,68.9
2025-03-23,21,New Delhi-8118,94.0,15.6,71.1
2025-03-23,22,New Delhi-8118,108.0,17.8,67.3
2025-03-23,23,New Delhi-8118,106.0,16.9,68.7
2025-03-24,0,New Delhi-8118,93.0,18.0,54.2
2025-03-24,1,New Delhi-8118,104.0,16.6,53.8
2025-03-24,2,New Delhi-8118,113.0,17.9,51.5
2025-03-24,3,New Delhi-8118,147.0,20.0,64.5
2025-03-24,4,New Delhi-8118,87.0,22.4,62.8
2025-03-24,5,New Delhi-8118,37.0,22.8,63.9
2025-03-24,6,New Delhi-8118,36.0,24.8,54.1
2025-03-24,7,New Delhi-8118,30.0,29.7,54.9
2025-03-24,8,New Delhi-8118,49.0,28.2,55.8
2025-03-24,9,New Delhi-8118,32.0,30.4,57.4
2025-03-24,10,New Delhi-8118,18.0,33.5,48.4
2025-03-24,11,New Delhi-8118,21.0,33.5,52.7
2025-03-24,12,New Delhi-8118,36.0,32.4,57.6
2025-03-24,13,New Delhi-8118,39.0,36.5,54.7
2025-03-24,14,New Delhi-8118,60.0,30.9,50.4
2025-03-24,15,New Delhi-8118,72.0,33.7,43.5
2025-03-24,16,New Delhi-8118,76.0,32.9,47.6
2025-03-24,17,New Delhi-8118,77.0,29.5,52.8
2025-03-24,18,New Delhi-8118,104.0,25.8,56.0
2025-03-24,19,New Delhi-8118,123.0,23.3,61.0
2025-03-24,20,New Delhi-8118,125.0,18.2,66.5
2025-03-24,21,New Delhi-8118,120.0,20.1,55.1
2025-03-24,22,New Delhi-8118,125.0,15.2,69.3
2025-03-24,23,New Delhi-8118,127.0,14.1,56.5
2025-03-25,0,New Delhi-8118,132.0,16.6,65.8
2025-03-25,1,New Delhi-8118,138.0,12.4,73.3
2025-03-25,2,New Delhi-8118,149.0,15.5,56.6
2025-03-25,3,New Delhi-8118,164.0,17.7,64.8
2025-03-25,4,New Delhi-8118,123.0,18.4,59.7
2025-03-25,5,New Delhi-8118,106.0,19.6,57.2
2025-03-25,6,New Delhi-8118,66.0,25.4,55.6
2025-03-25,7,New Delhi-8118,38.0,29.2,54.8
2025-03-25,8,New Delhi-8118,26.0,32.2,57.2
2025-03-25,9,New Delhi-8118,31.0,29.6,64.7
2025-03-25,10,New Delhi-8118,29.0,33.0,63.2
2025-03-25,11,New Delhi-8118,30.0,32.2,53.0
2025-03-25,12,New Delhi-8118,35.0,32.2,58.6
2025-03-25,13,New Delhi-8118,43.0,36.9,44.1
2025-03-25,14,New Delhi-8118,52.0,35.0,58.8
2025-03-25,15,New Delhi-8118,62.0,30.8,47.0
2025-03-25,16,New Delhi-8118,82.0,32.2,55.8
2025-03-25,17,New Delhi-8118,98.0,29.9,50.7
2025-03-25,18,New Delhi-8118,111.0,27.0,64.8
2025-03-25,19,New Delhi-8118,120.0,21.5,68.3
2025-03-25,20,New Delhi-8118,111.0,21.8,55.5
2025-03-25,21,New Delhi-8118,128.0,16.6,55.0
2025-03-25,22,New Delhi-8118,134.0,13.4,73.2
2025-03-25,23,New Delhi-8118,140.0,12.8,72.1
2025-03-26,0,New Delhi-8118,133.0,14.2,70.0
2025-03-26,1,New Delhi-8118,141.0,12.9,55.7
2025-03-26,2,New Delhi-8118,162.0,18.3,68.5
2025-03-26,3,New Delhi-8118,150.0,16.0,70.2
2025-03-26,4,New Delhi-8118,93.0,19.3,56.7
2025-03-26,5,New Delhi-8118,43.0,23.8,58.2
2025-03-26,6,New Delhi-8118,32.0,27.2,48.8
2025-03-26,7,New Delhi-8118,36.0,26.0,48.4
2025-03-26,8,New Delhi-8118,46.0,28.6,53.3
2025-03-26,9,New Delhi-8118,29.0,32.1,49.5
2025-03-26,10,New Delhi-8118,21.0,34.1,47.2
2025-03-26,11,New Delhi-8118,20.0,33.6,47.2
2025-03-26,12,New Delhi-8118,25.0,32.5,48.6
2025-03-26,13,New Delhi-8118,44.0,31.8,61.1
2025-03-26,14,New Delhi-8118,47.0,34.4,55.1
2025-03-26,15,New Delhi-8118,74.0,30.7,54.3
2025-03-26,16,New Delhi-8118,68.0,30.9,51.5
2025-03-26,17,New Delhi-8118,71.0,29.8,52.2
2025-03-26,18,New Delhi-8118,92.0,27.4,64.9
2025-03-26,19,New Delhi-8118,100.0,21.9,65.8
2025-03-26,20,New Delhi-8118,111.0,17.4,55.9
2025-03-26,21,New Delhi-8118,117.0,17.9,60.9
2025-03-26,22,New Delhi-8118,122.0,18.2,66.4
2025-03-26,23,New Delhi-8118,124.0,14.2,63.8
2025-03-27,0,New Delhi-8118,139.0,17.4,55.4
2025-03-27,1,New Delhi-8118,170.0,16.2,64.4
2025-03-27,2,New Delhi-8118,146.0,13.4,66.8
2025-03-27,3,New Delhi-8118,68.0,17.7,56.1
2025-03-27,4,New Delhi-8118,70.0,20.8,53.4
2025-03-27,5,New Delhi-8118,59.0,23.5,61.6
2025-03-27,6,New Delhi-8118,37.0,27.1,51.8
2025-03-27,7,New Delhi-8118,32.0,25.2,57.2
2025-03-27,8,New Delhi-8118,37.0,29.8,55.4
2025-03-27,9,New Delhi-8118,31.0,34.1,60.5
2025-03-27,10,New Delhi-8118,26.0,36.4,53.3
2025-03-27,11,New Delhi-8118,27.0,33.4,59.4
2025-03-27,12,New Delhi-8118,34.0,36.4,57.3
2025-03-27,13,New Delhi-8118,33.0,33.4,62.2
2025-03-27,14,New Delhi-8118,44.0,35.6,61.6
2025-03-27,15,New Delhi-8118,59.0,31.0,47.0
2025-03-27,16,New Delhi-8118,51.0,31.0,46.0
2025-03-27,17,New Delhi-8118,56.0,30.1,47.4
2025-03-27,18,New Delhi-8118,68.0,27.9,62.9
2025-03-27,19,New Delhi-8118,72.0,24.1,64.5
2025-03-27,20,New Delhi-8118,153.0,20.9,66.9
2025-03-27,21,New Delhi-8118,174.0,17.3,54.6
2025-03-27,22,New Delhi-8118,68.0,13.5,72.4
2025-03-27,23,New Delhi-8118,46.0,17.1,70.2
2025-03-28,0,New Delhi-8118,44.0,13.1,67.6
2025-03-28,1,New Delhi-8118,53.0,18.2,55.3
2025-03-28,2,New Delhi-8118,75.0,18.3,56.0
2025-03-28,3,New Delhi-8118,79.0,19.3,58.1
2025-03-28,4,New Delhi-8118,60.0,19.4,53.5
2025-03-28,5,New Delhi-8118,62.0,25.1,55.5
2025-03-28,6,New Delhi-8118,37.0,25.7,53.2
2025-03-28,7,New Delhi-8118,42.0,29.8,57.4
2025-03-28,8,New Delhi-8118,35.0,27.9,64.3
2025-03-28,9,New Delhi-8118,32.0,30.9,64.3
2025-03-28,10,New Delhi-8118,26.0,33.9,46.1
2025-03-28,11,New Delhi-8118,27.0,36.0,45.9
2025-03-28,12,New Delhi-8118,27.0,32.0,62.5
2025-03-28,13,New Delhi-8118,32.0,31.9,62.7
2025-03-28,14,New Delhi-8118,36.0,30.8,44.7
2025-03-28,15,New Delhi-8118,36.0,32.1,49.1
2025-03-28,16,New Delhi-8118,30.0,31.7,55.8
2025-03-28,17,New Delhi-8118,26.0,29.5,47.0
2025-03-28,18,New Delhi-8118,24.0,24.4,50.0
2025-03-28,19,New Delhi-8118,26.0,21.6,64.5
2025-03-28,20,New Delhi-8118,41.0,19.2,57.5
2025-03-28,21,New Delhi-8118,46.0,20.7,54.9
2025-03-28,22,New Delhi-8118,49.0,19.2,55.4
2025-03-28,23,New Delhi-8118,46.0,15.8,64.1
2025-03-29,0,New Delhi-8118,37.0,13.7,63.7
2025-03-29,1,New Delhi-8118,48.0,17.9,55.9
2025-03-29,2,New Delhi-8118,61.0,17.9,51.7
2025-03-29,3,New Delhi-8118,73.0,17.1,57.6
2025-03-29,4,New Delhi-8118,72.0,20.6,69.6
2025-03-29,5,New Delhi-8118,49.0,22.1,55.1
2025-03-29,6,New Delhi-8118,33.0,25.9,62.0
2025-03-29,7,New Delhi-8118,27.0,30.0,46.4
2025-03-29,8,New Delhi-8118,25.0,29.7,55.8
2025-03-29,9,New Delhi-8118,25.0,32.0,54.8
2025-03-29,10,New Delhi-8118,17.0,33.2,59.1
2025-03-29,11,New Delhi-8118,13.0,34.2,48.6
2025-03-29,12,New Delhi-8118,21.0,32.1,51.9
2025-03-29,13,New Delhi-8118,25.0,35.3,44.9
2025-03-29,14,New Delhi-8118,24.0,36.4,52.4
2025-03-29,15,New Delhi-8118,38.0,30.9,52.4
2025-03-29,16,New Delhi-8118,36.0,30.0,52.3
2025-03-29,17,New Delhi-8118,33.0,26.1,59.5
2025-03-29,18,New Delhi-8118,43.0,25.2,50.8
2025-03-29,19,New Delhi-8118,58.0,20.3,60.5
2025-03-29,20,New Delhi-8118,57.0,17.4,56.4
2025-03-29,21,New Delhi-8118,62.0,18.3,57.6
2025-03-29,22,New Delhi-8118,55.0,14.0,56.9
2025-03-29,23,New Delhi-8118,62.0,17.9,67.5
2025-03-30,0,New Delhi-8118,48.0,14.2,71.4
2025-03-30,1,New Delhi-8118,71.0,13.3,56.0
2025-03-30,2,New Delhi-8118,64.0,16.5,68.7
2025-03-30,3,New Delhi-8118,75.0,15.9,68.5
2025-03-30,4,New Delhi-8118,53.0,22.4,65.5
2025-03-30,5,New Delhi-8118,22.0,20.6,66.5
2025-03-30,6,New Delhi-8118,19.0,25.2,59.5
2025-03-30,7,New Delhi-8118,18.0,29.7,58.4
2025-03-30,8,New Delhi-8118,13.0,32.3,55.2
2025-03-30,9,New Delhi-8118,17.0,31.3,63.4
2025-03-30,10,New Delhi-8118,15.0,31.5,55.7
2025-03-30,11,New Delhi-8118,14.0,34.0,51.9
2025-03-30,12,New Delhi-8118,17.0,36.0,56.2
2025-03-30,13,New Delhi-8118,19.0,33.6,55.9
2025-03-30,14,New Delhi-8118,22.0,32.4,51.2
2025-03-30,15,New Delhi-8118,36.0,32.9,60.7
2025-03-30,16,New Delhi-8118,53.0,27.1,56.3
2025-03-30,17,New Delhi-8118,65.0,27.8,60.2
2025-03-30,18,New Delhi-8118,70.0,27.9,54.1
2025-03-30,19,New Delhi-8118,67.0,20.1,54.8
2025-03-30,20,New Delhi-8118,78.0,18.0,64.5
2025-03-30,21,New Delhi-8118,99.0,15.6,53.7
2025-03-30,22,New Delhi-8118,95.0,14.4,68.2
2025-03-30,23,New Delhi-8118,110.0,12.8,57.6
2025-03-31,0,New Delhi-8118,197.0,15.7,66.0
2025-03-31,1,New Delhi-8118,163.0,17.2,56.8
2025-03-31,2,New Delhi-8118,165.0,18.8,64.0
2025-03-31,3,New Delhi-8118,170.0,15.4,54.6
2025-03-31,4,New Delhi-8118,154.0,17.4,53.7
2025-03-31,5,New Delhi-8118,83.0,24.9,54.8
2025-03-31,6,New Delhi-8118,82.0,27.3,59.2
2025-03-31,7,New Delhi-8118,35.0,26.5,47.7
2025-03-31,8,New Delhi-8118,21.0,27.3,49.3
2025-03-31,9,New Delhi-8118,16.0,33.2,51.8
2025-03-31,10,New Delhi-8118,9.0,35.8,50.4
2025-03-31,11,New Delhi-8118,8.0,36.4,56.9
2025-03-31,12,New Delhi-8118,29.0,35.6,44.1
2025-03-31,13,New Delhi-8118,13.0,33.3,57.9
2025-03-31,14,New Delhi-8118,29.0,31.5,45.0
2025-03-31,15,New Delhi-8118,41.0,30.7,61.8
2025-03-31,16,New Delhi-8118,50.0,27.6,49.5
2025-03-31,17,New Delhi-8118,44.0,30.3,56.1
2025-03-31,18,New Delhi-8118,74.0,24.3,56.9
2025-03-31,19,New Delhi-8118,58.0,21.2,51.9
2025-03-31,20,New Delhi-8118,50.0,22.8,64.1
2025-03-31,21,New Delhi-8118,63.0,19.6,55.7
2025-03-31,22,New Delhi-8118,63.0,17.0,65.4
2025-03-31,23,New Delhi-8118,80.0,16.4,65.1
2025-04-01,0,New Delhi-8118,142.0,15.1,68.2
2025-04-01,1,New Delhi-8118,167.0,17.7,60.1
2025-04-01,2,New Delhi-8118,159.0,17.7,51.8
2025-04-01,3,New Delhi-8118,136.0,19.5,65.5
2025-04-01,4,New Delhi-8118,117.0,22.7,60.9
2025-04-01,5,New Delhi-8118,98.0,23.9,64.4
2025-04-01,6,New Delhi-8118,63.0,23.1,54.8
2025-04-01,7,New Delhi-8118,25.0,29.6,45.8
2025-04-01,8,New Delhi-8118,22.0,32.6,57.1
2025-04-01,9,New Delhi-8118,23.0,29.7,48.6
2025-04-01,10,New Delhi-8118,26.0,32.1,48.2
2025-04-01,11,New Delhi-8118,18.0,35.9,42.8
2025-04-01,12,New Delhi-8118,23.0,36.5,49.3
2025-04-01,13,New Delhi-8118,27.0,32.4,58.3
2025-04-01,14,New Delhi-8118,43.0,30.9,57.2
2025-04-01,15,New Delhi-8118,69.0,31.2,46.1
2025-04-01,16,New Delhi-8118,65.0,32.6,54.0
2025-04-01,17,New Delhi-8118,98.0,30.0,59.1
2025-04-01,18,New Delhi-8118,116.0,26.0,60.3
2025-04-01,19,New Delhi-8118,110.0,21.0,64.3
2025-04-01,20,New Delhi-8118,106.0,18.3,58.9
2025-04-01,21,New Delhi-8118,96.0,20.1,68.4
2025-04-01,22,New Delhi-8118,99.0,19.0,58.9
2025-04-01,23,New Delhi-8118,107.0,15.3,53.3
2025-04-02,0,New Delhi-8118,158.0,17.1,52.0
2025-04-02,1,New Delhi-8118,211.0,15.7,62.2
2025-04-02,2,New Delhi-8118,244.0,15.0,67.5
2025-04-02,3,New Delhi-8118,174.0,15.2,62.9
2025-04-02,4,New Delhi-8118,133.0,17.2,56.7
2025-04-02,5,New Delhi-8118,110.0,21.9,59.9
2025-04-02,6,New Delhi-8118,84.0,27.6,51.3
2025-04-02,7,New Delhi-8118,56.0,28.4,59.9
2025-04-02,8,New Delhi-8118,33.0,28.2,59.6
2025-04-02,9,New Delhi-8118,29.0,31.5,45.0
2025-04-02,10,New Delhi-8118,27.0,31.9,60.0
2025-04-02,11,New Delhi-8118,28.0,32.2,48.5
2025-04-02,12,New Delhi-8118,76.0,33.1,52.8
2025-04-02,13,New Delhi-8118,42.0,32.6,50.8
2025-04-02,14,New Delhi-8118,49.0,36.2,51.2
2025-04-02,15,New Delhi-8118,55.0,34.6,44.8
2025-04-02,16,New Delhi-8118,111.0,28.3,52.9
2025-04-02,17,New Delhi-8118,69.0,29.2,55.8
2025-04-02,18,New Delhi-8118,72.0,25.4,58.9
2025-04-02,19,New Delhi-8118,88.0,21.0,60.9
2025-04-02,20,New Delhi-8118,90.0,22.0,54.6
2025-04-02,21,New Delhi-8118,88.0,20.1,67.4
2025-04-02,22,New Delhi-8118,80.0,16.3,57.6
2025-04-02,23,New Delhi-8118,74.0,12.8,55.7
2025-04-03,0,New Delhi-8118,74.0,12.8,73.0
2025-04-03,1,New Delhi-8118,88.0,12.9,72.3
2025-04-03,2,New Delhi-8118,92.0,16.7,59.7
2025-04-03,3,New Delhi-8118,103.0,19.3,60.0
2025-04-03,4,New Delhi-8118,97.0,20.2,62.2
2025-04-03,5,New Delhi-8118,68.0,22.4,59.6
2025-04-03,6,New Delhi-8118,40.0,25.5,48.2
2025-04-03,7,New Delhi-8118,33.0,30.0,64.5
2025-04-03,8,New Delhi-8118,22.0,29.1,61.8
2025-04-03,9,New Delhi-8118,17.0,31.1,45.1
2025-04-03,10,New Delhi-8118,13.0,32.1,54.2
2025-04-03,11,New Delhi-8118,22.0,36.3,44.4
2025-04-03,12,New Delhi-8118,30.0,37.6,51.1
2025-04-03,13,New Delhi-8118,30.0,37.1,59.2
2025-04-03,14,New Delhi-8118,59.0,31.9,44.9
2025-04-03,15,New Delhi-8118,79.0,34.6,56.6
2025-04-03,16,New Delhi-8118,52.0,32.0,63.2
2025-04-03,17,New Delhi-8118,57.0,25.9,48.0
2025-04-03,18,New Delhi-8118,56.0,25.8,57.6
2025-04-03,19,New Delhi-8118,62.0,25.4,58.0
2025-04-03,20,New Delhi-8118,61.0,22.3,52.6
2025-04-03,21,New Delhi-8118,83.0,17.7,59.0
2025-04-03,22,New Delhi-8118,90.0,19.0,58.1
2025-04-03,23,New Delhi-8118,94.0,17.5,62.4
2025-04-04,0,New Delhi-8118,97.0,17.3,62.2
2025-04-04,1,New Delhi-8118,107.0,16.0,57.3
2025-04-04,2,New Delhi-8118,128.0,14.9,53.9
2025-04-04,3,New Delhi-8118,145.0,15.2,61.8
2025-04-04,4,New Delhi-8118,94.0,21.6,55.6
2025-04-04,5,New Delhi-8118,89.0,20.7,64.0
2025-04-04,6,New Delhi-8118,42.0,22.2,68.5
2025-04-04,7,New Delhi-8118,49.0,29.7,54.1
2025-04-04,8,New Delhi-8118,42.0,30.5,63.2
2025-04-04,9,New Delhi-8118,27.0,29.7,49.8
2025-04-04,10,New Delhi-8118,28.0,34.8,56.7
2025-04-04,11,New Delhi-8118,24.0,31.7,50.5
2025-04-04,12,New Delhi-8118,29.0,32.1,62.6
2025-04-04,13,New Delhi-8118,31.0,37.0,56.1
2025-04-04,14,New Delhi-8118,44.0,33.0,49.5
2025-04-04,15,New Delhi-8118,56.0,30.3,64.4
2025-04-04,16,New Delhi-8118,59.0,28.9,60.0
2025-04-04,17,New Delhi-8118,48.0,26.0,50.8
2025-04-04,18,New Delhi-8118,45.0,26.3,59.7
2025-04-04,19,New Delhi-8118,33.0,22.5,61.9
2025-04-04,20,New Delhi-8118,43.0,20.9,61.8
2025-04-04,21,New Delhi-8118,41.0,18.4,70.6
2025-04-04,22,New Delhi-8118,41.0,19.0,51.8
2025-04-04,23,New Delhi-8118,58.0,15.3,64.8
2025-04-05,0,New Delhi-8118,81.0,15.4,55.8
2025-04-05,1,New Delhi-8118,143.0,16.8,51.7
2025-04-05,2,New Delhi-8118,158.0,16.7,59.8
2025-04-05,3,New Delhi-8118,107.0,19.1,70.2
2025-04-05,4,New Delhi-8118,92.0,20.2,54.0
2025-04-05,5,New Delhi-8118,98.0,20.3,69.7
2025-04-05,6,New Delhi-8118,69.0,23.1,50.2
2025-04-05,7,New Delhi-8118,48.0,29.1,51.5
2025-04-05,8,New Delhi-8118,40.0,32.9,61.6
2025-04-05,9,New Delhi-8118,33.0,29.2,53.2
2025-04-05,10,New Delhi-8118,31.0,33.3,60.5
2025-04-05,11,New Delhi-8118,25.0,32.0,56.1
2025-04-05,12,New Delhi-8118,25.0,33.0,59.5
2025-04-05,13,New Delhi-8118,28.0,34.2,54.9
2025-04-05,14,New Delhi-8118,33.0,36.2,57.7
2025-04-05,15,New Delhi-8118,56.0,31.4,48.8
2025-04-05,16,New Delhi-8118,67.0,28.9,50.5
2025-04-05,17,New Delhi-8118,80.0,27.6,46.3
2025-04-05,18,New Delhi-8118,99.0,23.5,62.3
2025-04-05,19,New Delhi-8118,108.0,24.5,58.3
2025-04-05,20,New Delhi-8118,107.0,22.1,52.4
2025-04-05,21,New Delhi-8118,117.0,18.6,51.3
2025-04-05,22,New Delhi-8118,147.0,17.3,52.0
2025-04-05,23,New Delhi-8118,174.0,15.8,65.5
2025-04-06,0,New Delhi-8118,150.0,16.6,68.9
2025-04-06,1,New Delhi-8118,109.0,14.2,63.2
2025-04-06,2,New Delhi-8118,96.0,13.6,60.3
2025-04-06,3,New Delhi-8118,86.0,15.2,59.3
2025-04-06,4,New Delhi-8118,72.0,17.5,61.5
2025-04-06,5,New Delhi-8118,64.0,21.7,58.5
2025-04-06,6,New Delhi-8118,46.0,27.9,62.6
2025-04-06,7,New Delhi-8118,59.0,25.7,63.8
2025-04-06,8,New Delhi-8118,45.0,28.6,53.3
2025-04-06,9,New Delhi-8118,36.0,31.9,56.1
2025-04-06,10,New Delhi-8118,28.0,35.6,55.7
2025-04-06,11,New Delhi-8118,26.0,33.0,54.6
2025-04-06,12,New Delhi-8118,22.0,35.2,48.7
2025-04-06,13,New Delhi-8118,28.0,36.1,49.0
2025-04-06,14,New Delhi-8118,53.0,35.4,58.3
2025-04-06,15,New Delhi-8118,49.0,33.4,46.0
2025-04-06,16,New Delhi-8118,46.0,29.4,50.1
2025-04-06,17,New Delhi-8118,61.0,26.5,64.8
2025-04-06,18,New Delhi-8118,73.0,24.0,53.9
2025-04-06,19,New Delhi-8118,74.0,23.8,51.9
2025-04-06,20,New Delhi-8118,86.0,18.1,70.4
2025-04-06,21,New Delhi-8118,90.0,18.8,68.1
2025-04-06,22,New Delhi-8118,93.0,16.4,57.0
2025-04-06,23,New Delhi-8118,91.0,17.2,60.1
2025-04-07,0,New Delhi-8118,97.0,15.7,58.3
2025-04-07,1,New Delhi-8118,104.0,13.1,60.0
2025-04-07,2,New Delhi-8118,152.0,14.2,61.8
2025-04-07,3,New Delhi-8118,190.0,20.6,63.9
2025-04-07,4,New Delhi-8118,165.0,17.3,63.8
2025-04-07,5,New Delhi-8118,138.0,19.5,59.4
2025-04-07,6,New Delhi-8118,98.0,23.4,53.3
2025-04-07,7,New Delhi-8118,54.0,27.5,65.8
2025-04-07,8,New Delhi-8118,45.0,30.1,45.4
2025-04-07,9,New Delhi-8118,44.0,32.5,48.0
2025-04-07,10,New Delhi-8118,39.0,34.4,49.1
2025-04-07,11,New Delhi-8118,48.0,37.4,51.5
2025-04-07,12,New Delhi-8118,46.0,36.7,45.7
2025-04-07,13,New Delhi-8118,50.0,35.4,60.3
2025-04-07,14,New Delhi-8118,63.0,34.7,58.9
2025-04-07,15,New Delhi-8118,72.0,33.2,55.0
2025-04-07,16,New Delhi-8118,81.0,32.0,45.8
2025-04-07,17,New Delhi-8118,87.0,24.8,52.1
2025-04-07,18,New Delhi-8118,101.0,26.3,63.7
2025-04-07,19,New Delhi-8118,109.0,24.1,64.7
2025-04-07,20,New Delhi-8118,120.0,17.2,71.0
2025-04-07,21,New Delhi-8118,104.0,20.1,53.1
2025-04-07,22,New Delhi-8118,107.0,13.4,70.2
2025-04-07,23,New Delhi-8118,101.0,12.4,54.2
2025-04-08,0,New Delhi-8118,99.0,14.0,65.7
2025-04-08,1,New Delhi-8118,98.0,15.2,65.9
2025-04-08,2,New Delhi-8118,120.0,14.5,64.2
2025-04-08,3,New Delhi-8118,102.0,15.2,55.8
2025-04-08,4,New Delhi-8118,98.0,22.6,66.2
2025-04-08,5,New Delhi-8118,100.0,24.6,49.6
2025-04-08,6,New Delhi-8118,88.0,24.9,55.2
2025-04-08,7,New Delhi-8118,81.0,25.5,52.5
2025-04-08,8,New Delhi-8118,76.0,28.9,56.4
2025-04-08,9,New Delhi-8118,71.0,29.2,48.5
2025-04-08,10,New Delhi-8118,64.0,34.9,56.8
2025-04-08,11,New Delhi-8118,56.0,35.3,61.0
2025-04-08,12,New Delhi-8118,60.0,33.6,56.8
2025-04-08,13,New Delhi-8118,80.0,33.5,60.5
2025-04-08,14,New Delhi-8118,89.0,35.4,58.9
2025-04-08,15,New Delhi-8118,96.0,30.3,61.7
2025-04-08,16,New Delhi-8118,105.0,31.6,48.7
2025-04-08,17,New Delhi-8118,100.0,26.1,50.2
2025-04-08,18,New Delhi-8118,98.0,23.7,55.7
2025-04-08,19,New Delhi-8118,94.0,24.5,63.4
2025-04-08,20,New Delhi-8118,91.0,21.1,52.3
2025-04-08,21,New Delhi-8118,102.0,16.1,65.2
2025-04-08,22,New Delhi-8118,105.0,14.5,70.7
2025-04-08,23,New Delhi-8118,96.0,16.9,68.9
2025-04-09,0,New Delhi-8118,94.0,17.2,63.7
